 lrew                      SWAT+ Jun 17  2020    MODULAR Rev 2020.60.4                                    
                                                                            --YIELD (kg/ha)--
  jday   mon   day    yr    unit PLANTNM                         MASS          C           N           P
   366    12    31  1976    7836    past                    63244.977   28589.715     410.805      71.711
   366    12    31  1976    7837    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7838    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7839    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7840    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7841    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7842    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7843    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7844    pnut                     3851.636    1733.236     194.508       9.846
   366    12    31  1976    7844    corn                    14335.031    6450.764     250.863      27.120
   366    12    31  1976    7844    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7845    pnut                     3851.636    1733.236     194.508      15.407
   366    12    31  1976    7845    corn                    14335.031    6450.764     250.863      35.838
   366    12    31  1976    7845    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7846    past                    61928.500   28009.588     278.873      45.979
   366    12    31  1976    7847    past                    61928.500   28009.588     377.192      64.683
   366    12    31  1976    7848    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7849    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7850    pnut                     3798.691    1709.411     191.834       6.900
   366    12    31  1976    7850    corn                    16256.275    7315.324     284.485      29.100
   366    12    31  1976    7850    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7851    pnut                     3643.156    1639.420     183.979      10.299
   366    12    31  1976    7851    corn                    14484.562    6518.053     253.480      13.045
   366    12    31  1976    7851    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7852    pnut                     3811.674    1715.253     192.490      11.898
   366    12    31  1976    7852    corn                    14455.421    6504.939     252.970      10.510
   366    12    31  1976    7852    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7853    pnut                     3798.691    1709.411     191.834       9.180
   366    12    31  1976    7853    corn                    16256.275    7315.324     284.485      27.286
   366    12    31  1976    7853    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7854    pnut                     3731.538    1679.192     188.443      14.926
   366    12    31  1976    7854    corn                    14811.228    6665.052     259.196      23.348
   366    12    31  1976    7854    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7855    past                    63352.457   28640.922     390.838      65.962
   366    12    31  1976    7856    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7857    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7858    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7859    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7860    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7861    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7862    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7863    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7864    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7865    pnut                     3811.674    1715.253     192.490       9.327
   366    12    31  1976    7865    corn                    14455.421    6504.939     252.970       5.690
   366    12    31  1976    7865    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7866    pnut                     3643.156    1639.420     183.979       8.326
   366    12    31  1976    7866    corn                    14484.562    6518.053     253.480      13.560
   366    12    31  1976    7866    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7867    pnut                     3811.674    1715.253     192.490      12.834
   366    12    31  1976    7867    corn                    14455.421    6504.939     252.970      10.572
   366    12    31  1976    7867    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7868    past                    63352.457   28640.922     310.256      48.346
   366    12    31  1976    7869    past                    63352.457   28640.922     395.325      57.764
   366    12    31  1976    7870    past                    63352.457   28640.922     338.497      50.723
   366    12    31  1976    7871    past                    63352.457   28640.922     429.243      61.347
   366    12    31  1976    7872    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7873    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7874    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7875    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7876    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7877    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7878    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7879    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7880    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7881    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7882    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7883    berm                    43049.656   19462.428     333.374      49.613
   366    12    31  1976    7884    berm                    43049.656   19462.428     396.874      57.513
   366    12    31  1976    7885    pnut                     3798.691    1709.411     191.834       6.451
   366    12    31  1976    7885    corn                    16256.275    7315.324     284.485      40.641
   366    12    31  1976    7885    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7886    pnut                     3811.674    1715.253     192.490      11.912
   366    12    31  1976    7886    corn                    14455.421    6504.939     252.970      10.640
   366    12    31  1976    7886    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7887    pnut                     3811.674    1715.253     192.490      13.548
   366    12    31  1976    7887    corn                    14455.421    6504.939     252.970       9.796
   366    12    31  1976    7887    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7888    pnut                     3731.538    1679.192     188.443      14.926
   366    12    31  1976    7888    corn                    14811.228    6665.052     259.196      23.416
   366    12    31  1976    7888    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7889    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7890    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7891    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7892    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7893    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7894    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7895    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7896    berm                    43049.656   19462.428     392.919      65.310
   366    12    31  1976    7897    pnut                     3731.538    1679.192     188.443       7.824
   366    12    31  1976    7897    corn                    14811.228    6665.052     259.196       6.272
   366    12    31  1976    7897    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7898    pnut                     3643.156    1639.420     183.979       8.397
   366    12    31  1976    7898    corn                    14484.562    6518.053     253.480      13.580
   366    12    31  1976    7898    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7899    pnut                     3643.156    1639.420     183.979      10.866
   366    12    31  1976    7899    corn                    14484.562    6518.053     253.480      20.259
   366    12    31  1976    7899    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7900    past                    63352.457   28640.922     310.213      48.334
   366    12    31  1976    7901    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7902    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7903    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7904    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7905    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7906    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7907    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7908    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7909    berm                    43049.656   19462.428     396.690      57.786
   366    12    31  1976    7910    pnut                     3748.700    1686.915     189.309      14.995
   366    12    31  1976    7910    corn                    13649.082    6142.087     238.859      18.042
   366    12    31  1976    7910    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7911    pnut                     3748.700    1686.915     189.309      14.995
   366    12    31  1976    7911    corn                    13649.082    6142.087     238.859      28.124
   366    12    31  1976    7911    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7912    past                    63649.844   28769.137     347.524      59.613
   366    12    31  1976    7913    past                    63649.844   28769.137     340.133      62.038
   366    12    31  1976    7914    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7915    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7916    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7917    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7918    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7919    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7920    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7921    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7922    past                    63649.844   28769.137     340.492      59.469
   366    12    31  1976    7923    past                    63649.844   28769.137     429.319      72.195
   366    12    31  1976    7924    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7925    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7926    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7927    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7928    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7929    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7930    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7931    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7932    pnut                     3549.212    1597.145     179.235       6.148
   366    12    31  1976    7932    corn                    14790.857    6655.886     258.840      36.977
   366    12    31  1976    7932    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7933    pnut                     3748.700    1686.915     189.309      14.995
   366    12    31  1976    7933    corn                    13649.082    6142.087     238.859      17.658
   366    12    31  1976    7933    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7934    pnut                     3617.135    1627.711     182.665      11.997
   366    12    31  1976    7934    corn                    14007.562    6303.403     245.132      22.688
   366    12    31  1976    7934    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7935    pnut                     3617.135    1627.711     182.665      13.030
   366    12    31  1976    7935    corn                    14007.562    6303.403     245.132      21.122
   366    12    31  1976    7935    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7936    pnut                     3666.956    1650.130     185.181      14.668
   366    12    31  1976    7936    corn                    14215.812    6397.115     248.777      35.540
   366    12    31  1976    7936    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7937    past                    63649.844   28769.137     348.122      58.717
   366    12    31  1976    7938    past                    63649.844   28769.137     423.504      82.591
   366    12    31  1976    7939    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7940    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7941    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7942    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7943    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7944    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7945    past                    63649.844   28769.137     323.704      51.635
   366    12    31  1976    7946    past                    63649.844   28769.137     438.184      67.992
   366    12    31  1976    7947    past                    63649.844   28769.137     432.447      65.725
   366    12    31  1976    7948    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7949    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7950    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7951    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7952    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7953    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7954    pnut                     3943.066    1774.380     199.125      13.655
   366    12    31  1976    7954    corn                    14048.799    6321.959     245.854      12.716
   366    12    31  1976    7954    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7955    pnut                     3937.816    1772.017     198.860      15.751
   366    12    31  1976    7955    corn                    14723.192    6625.437     257.656      36.808
   366    12    31  1976    7955    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7956    pnut                     3943.066    1774.380     199.125      15.772
   366    12    31  1976    7956    corn                    14048.799    6321.959     245.854      15.810
   366    12    31  1976    7956    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7957    pnut                     3656.516    1645.432     184.654      14.626
   366    12    31  1976    7957    corn                    14077.622    6334.930     246.358      35.194
   366    12    31  1976    7957    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7958    pnut                     3517.679    1582.956     177.643      14.071
   366    12    31  1976    7958    corn                    13638.481    6137.317     238.673      22.463
   366    12    31  1976    7958    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7959    past                    62472.699   28250.025     326.435      49.283
   366    12    31  1976    7960    past                    62472.699   28250.025     402.101      59.043
   366    12    31  1976    7961    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7962    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7963    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7964    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7965    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7966    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7967    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7968    berm                    42611.219   19268.852     356.623      58.307
   366    12    31  1976    7969    berm                    42611.219   19268.852     330.378      48.302
   366    12    31  1976    7970    berm                    42611.219   19268.852     370.307      54.823
   366    12    31  1976    7971    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7972    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7973    pnut                     3643.429    1639.543     183.993      14.574
   366    12    31  1976    7973    corn                    14805.285    6662.378     259.092      26.017
   366    12    31  1976    7973    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7974    pnut                     3785.866    1703.640     191.186      15.143
   366    12    31  1976    7974    corn                    13341.522    6003.685     233.477      26.495
   366    12    31  1976    7974    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7975    pnut                     3672.715    1652.721     185.472      14.691
   366    12    31  1976    7975    corn                    14529.759    6538.392     254.271      36.324
   366    12    31  1976    7975    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7976    past                    63244.977   28589.715     330.761      60.010
   366    12    31  1976    7977    past                    63244.977   28589.715     323.498      61.486
   366    12    31  1976    7978    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7979    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    7980    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7981    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7982    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7983    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7984    pnut                     3672.715    1652.721     185.472       6.871
   366    12    31  1976    7984    corn                    14529.759    6538.392     209.335       7.739
   366    12    31  1976    7984    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7985    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    7986    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    7987    pnut                     3546.536    1595.941     179.100      14.186
   366    12    31  1976    7987    corn                    14422.764    6490.244     252.398      13.692
   366    12    31  1976    7987    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7988    pnut                     3610.562    1624.753     182.333      14.442
   366    12    31  1976    7988    corn                    14474.822    6513.670     253.309      13.284
   366    12    31  1976    7988    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7989    past                    62592.812   28294.244     311.064      48.263
   366    12    31  1976    7990    past                    62592.812   28294.244     333.620      49.965
   366    12    31  1976    7991    past                    62592.812   28294.244     326.865      50.786
   366    12    31  1976    7992    past                    62592.812   28294.244     406.524      58.331
   366    12    31  1976    7993    berm                    42622.312   19266.916     347.700      51.084
   366    12    31  1976    7994    pnut                     3847.198    1731.239     194.284      10.539
   366    12    31  1976    7994    corn                    14597.414    6568.836     255.455      11.629
   366    12    31  1976    7994    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7995    pnut                     3610.562    1624.753     182.333      14.442
   366    12    31  1976    7995    corn                    14474.822    6513.670     253.309      12.008
   366    12    31  1976    7995    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    7996    past                    62592.812   28294.244     311.367      46.713
   366    12    31  1976    7997    past                    62592.812   28294.244     334.635      49.613
   366    12    31  1976    7998    past                    62592.812   28294.244     408.126      57.399
   366    12    31  1976    7999    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    8000    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    8001    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8002    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8003    pnut                     3610.562    1624.753     182.333      14.442
   366    12    31  1976    8003    corn                    14474.822    6513.670     253.309      24.354
   366    12    31  1976    8003    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    8004    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8005    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8006    pnut                     3766.014    1694.707     190.184       9.590
   366    12    31  1976    8006    corn                    14058.141    6326.163     246.017      12.264
   366    12    31  1976    8006    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    8007    pnut                     3559.949    1601.977     179.777      14.240
   366    12    31  1976    8007    corn                    14199.521    6389.784     248.492      21.599
   366    12    31  1976    8007    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    8008    pnut                     3766.014    1694.707     190.184      15.064
   366    12    31  1976    8008    corn                    14058.141    6326.163     246.017      35.145
   366    12    31  1976    8008    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    8009    past                    62458.824   28242.766     377.431      62.157
   366    12    31  1976    8010    past                    62458.824   28242.766     358.200      51.694
   366    12    31  1976    8011    past                    62458.824   28242.766     307.810      45.365
   366    12    31  1976    8012    past                    62458.824   28242.766     299.779      45.023
   366    12    31  1976    8013    past                    62458.824   28242.766     387.435      54.973
   366    12    31  1976    8014    past                    62458.824   28242.766     382.768      55.319
   366    12    31  1976    8015    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    8016    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    8017    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    8018    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    8019    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8020    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8021    berm                    42574.430   19251.174     329.183      47.493
   366    12    31  1976    8022    berm                    42574.430   19251.174     324.686      46.840
   366    12    31  1976    8023    past                    62458.824   28242.766     387.630      54.923
   366    12    31  1976    8024    past                    62458.824   28242.766     382.830      55.321
   366    12    31  1976    8025    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    8026    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    8027    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8028    pnut                     3798.691    1709.411     191.834       8.180
   366    12    31  1976    8028    corn                    16256.275    7315.324     284.485      40.641
   366    12    31  1976    8028    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    8029    pnut                     3798.691    1709.411     191.834       8.823
   366    12    31  1976    8029    corn                    16256.275    7315.324     284.485      25.741
   366    12    31  1976    8029    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    8030    pnut                     3731.538    1679.192     188.443      14.926
   366    12    31  1976    8030    corn                    14811.228    6665.052     259.196      15.003
   366    12    31  1976    8030    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    8031    pnut                     3798.691    1709.411     191.834      15.195
   366    12    31  1976    8031    corn                    16256.275    7315.324     284.485      40.641
   366    12    31  1976    8031    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    8032    past                    63352.457   28640.922     309.852      51.237
   366    12    31  1976    8033    past                    63352.457   28640.922     327.648      58.782
   366    12    31  1976    8034    past                    63352.457   28640.922     422.830      70.570
   366    12    31  1976    8035    past                    63352.457   28640.922     417.288      66.822
   366    12    31  1976    8036    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    8037    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    8038    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    8039    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    8040    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    8041    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    8042    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8043    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8044    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8045    berm                    43049.656   19462.428     342.537      58.685
   366    12    31  1976    8046    pnut                     3798.691    1709.411     191.834       3.183
   366    12    31  1976    8046    corn                    16256.275    7315.324     284.485      29.348
   366    12    31  1976    8046    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    8047    pnut                     3643.156    1639.420     183.979       8.771
   366    12    31  1976    8047    corn                    14484.562    6518.053     253.480      13.836
   366    12    31  1976    8047    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    8048    past                    63352.457   28640.922     310.125      48.583
   366    12    31  1976    8049    past                    63352.457   28640.922     427.169      61.596
   366    12    31  1976    8050    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    8051    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    8052    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    8053    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    8054    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    8055    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    8056    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    8057    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8058    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8059    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8060    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8061    pnut                     3811.674    1715.253     192.490      11.991
   366    12    31  1976    8061    corn                    14455.421    6504.939     252.970      12.202
   366    12    31  1976    8061    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    8062    pnut                     3643.156    1639.420     183.979       9.608
   366    12    31  1976    8062    corn                    14484.562    6518.053     253.480      14.751
   366    12    31  1976    8062    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    8063    pnut                     3731.538    1679.192     188.443      14.926
   366    12    31  1976    8063    corn                    14811.228    6665.052     259.196      13.849
   366    12    31  1976    8063    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    8064    pnut                     3731.538    1679.192     188.443      14.926
   366    12    31  1976    8064    corn                    14811.228    6665.052     259.196      16.424
   366    12    31  1976    8064    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    8065    pnut                     3811.674    1715.253     192.490      15.247
   366    12    31  1976    8065    corn                    14455.421    6504.939     252.970      15.194
   366    12    31  1976    8065    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    8066    pnut                     3731.538    1679.192     188.443      14.926
   366    12    31  1976    8066    corn                    14811.228    6665.052     259.196      26.927
   366    12    31  1976    8066    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    8067    past                    63352.457   28640.922     390.995      65.972
   366    12    31  1976    8068    past                    63352.457   28640.922     336.516      51.462
   366    12    31  1976    8069    past                    63352.457   28640.922     327.646      58.830
   366    12    31  1976    8070    past                    63352.457   28640.922     422.859      70.535
   366    12    31  1976    8071    past                    63352.457   28640.922     417.262      67.334
   366    12    31  1976    8072    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    8073    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    8074    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    8075    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    8076    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    8077    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    8078    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    8079    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8080    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8081    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8082    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8083    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8084    berm                    43049.656   19462.428     347.214      51.511
   366    12    31  1976    8085    berm                    43049.656   19462.428     392.619      66.400
   366    12    31  1976    8086    past                    63352.457   28640.922     310.421      47.661
   366    12    31  1976    8087    past                    63352.457   28640.922     397.752      57.902
   366    12    31  1976    8088    past                    63352.457   28640.922     432.201      61.343
   366    12    31  1976    8089    past                    63352.457   28640.922     424.193      60.534
   366    12    31  1976    8090    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    8091    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    8092    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    8093    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    8094    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    8095    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    8096    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    8097    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    8098    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8099    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8100    pnut                     3751.923    1688.365     189.472      15.008
   366    12    31  1976    8100    corn                    15061.295    6777.583     263.573      23.563
   366    12    31  1976    8100    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    8101    pnut                     3702.550    1666.148     186.979      14.810
   366    12    31  1976    8101    corn                    15153.978    6819.290     265.195      37.885
   366    12    31  1976    8101    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    8102    pnut                     3702.550    1666.148     186.979      14.810
   366    12    31  1976    8102    corn                    15153.978    6819.290     265.195      37.885
   366    12    31  1976    8102    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    8103    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    8104    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    8105    berm                    42806.730   19351.043     350.759      80.746
   366    12    31  1976    8106    berm                    42806.730   19351.043     391.889      81.630
   366    12    31  1976    8107    berm                    42806.730   19351.043     390.565      86.543
   366    12    31  1976    8108    pnut                     3707.869    1668.541     187.247      14.831
   366    12    31  1976    8108    corn                    13508.514    6078.831     236.399      33.771
   366    12    31  1976    8108    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    8109    pnut                     3751.923    1688.365     189.472      15.008
   366    12    31  1976    8109    corn                    15061.295    6777.583     263.573      29.129
   366    12    31  1976    8109    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    8110    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    8111    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976    8112    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    8113    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    8114    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    8115    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976    8116    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8117    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8118    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976    8119    berm                    42806.730   19351.043     338.281      54.241
   366    12    31  1976    8120    berm                    42806.730   19351.043     390.943      80.441
   366    12    31  1976    8121    pnut                     3707.869    1668.541     187.247      11.059
   366    12    31  1976    8121    corn                    13508.514    6078.831     236.399      33.771
   366    12    31  1976    8121    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976    8122    pnut                     3707.869    1668.541     187.247      14.831
   366    12    31  1976    8122    corn                    13508.514    6078.831     236.399      33.771
