 lrew                      SWAT+ Jun 17  2020    MODULAR Rev 2020.60.4                                    
   jday   mon   day    yr   unit  gis_id  name                       flo          dep_wt            stor          rchrg           seep          revap         no3_st           minp           orgn           orgp         rchrgn          nloss          no3gw        seepno3        flo_cha        flo_res         flo_ls
                                                                       mm              m              mm             mm             mm             mm        kg/ha_N            kg        kg/ha_N        kg/ha_P        kg/ha_N        kg/ha_N        kg/ha_N             kg            m^3            m^3            m^3
   366    12    31  1976     581     581  aqu581                   55.342          4.084       4790.317         57.274         21.900          0.000          1.131          0.000        182.500          0.000          0.661          0.000          0.014          0.005          0.000          0.000          0.000
   366    12    31  1976     582     582  aqu582                  251.451          4.076       4790.707        253.550         21.900          0.000          4.716          0.000        182.500          0.000          2.525          0.000          0.272          0.022          0.000          0.000          0.000
   366    12    31  1976     583     583  aqu583                   26.191          4.084       4790.331         28.047         21.900          0.000          0.373          0.000        182.500          0.000          0.279          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976     584     584  aqu584                   62.359          4.083       4790.394         64.332         21.900          0.000          0.967          0.000        182.500          0.000          0.579          0.000          0.012          0.004          0.000          0.000          0.000
   366    12    31  1976     585     585  aqu585                   26.053          4.084       4790.316         27.932         21.900          0.000          0.346          0.000        182.500          0.000          0.206          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976     586     586  aqu586                   38.124          4.084       4790.331         39.852         21.900          0.000          0.649          0.000        182.500          0.000          0.326          0.000          0.004          0.003          0.000          0.000          0.000
   366    12    31  1976     587     587  aqu587                   54.235          4.083       4790.386         56.182         21.900          0.000          0.894          0.000        182.500          0.000          0.557          0.000          0.010          0.004          0.000          0.000          0.000
   366    12    31  1976     588     588  aqu588                   34.489          4.084       4790.347         36.424         21.900          0.000          0.508          0.000        182.500          0.000          0.275          0.000          0.004          0.002          0.000          0.000          0.000
   366    12    31  1976     589     589  aqu589                   31.116          4.084       4790.326         33.051         21.900          0.000          0.430          0.000        182.500          0.000          0.256          0.000          0.003          0.002          0.000          0.000          0.000
   366    12    31  1976     590     590  aqu590                   26.328          4.084       4790.328         28.273         21.900          0.000          0.326          0.000        182.500          0.000          0.188          0.000          0.002          0.001          0.000          0.000          0.000
   366    12    31  1976     591     591  aqu591                   38.152          4.084       4790.347         39.984         21.900          0.000          0.630          0.000        182.500          0.000          0.410          0.000          0.004          0.003          0.000          0.000          0.000
   366    12    31  1976     592     592  aqu592                   84.813          4.083       4790.357         86.081         21.900          0.000          1.556          0.000        182.500          0.000          0.748          0.000          0.022          0.007          0.000          0.000          0.000
   366    12    31  1976     593     593  aqu593                   78.684          4.082       4790.430         80.615         21.900          0.000          0.846          0.000        182.500          0.000          0.525          0.000          0.014          0.004          0.000          0.000          0.000
   366    12    31  1976     594     594  aqu594                   65.885          4.083       4790.381         67.601         21.900          0.000          0.905          0.000        182.500          0.000          0.469          0.000          0.010          0.004          0.000          0.000          0.000
   366    12    31  1976     595     595  aqu595                   37.091          4.084       4790.305         38.581         21.900          0.000          0.591          0.000        182.500          0.000          0.315          0.000          0.004          0.003          0.000          0.000          0.000
   366    12    31  1976     596     596  aqu596                   90.259          4.082       4790.446         92.206         21.900          0.000          1.007          0.000        182.500          0.000          0.545          0.000          0.017          0.005          0.000          0.000          0.000
   366    12    31  1976     597     597  aqu597                   41.793          4.085       4790.279         43.025         21.900          0.000          0.307          0.000        182.500          0.000          0.162          0.000          0.002          0.001          0.000          0.000          0.000
   366    12    31  1976     598     598  aqu598                   58.107          4.083       4790.382         60.063         21.900          0.000          0.469          0.000        182.500          0.000          0.256          0.000          0.005          0.002          0.000          0.000          0.000
   366    12    31  1976     599     599  aqu599                   70.174          4.082       4790.405         72.112         21.900          0.000          0.629          0.000        182.500          0.000          0.375          0.000          0.011          0.003          0.000          0.000          0.000
   366    12    31  1976     600     600  aqu600                   93.995          4.083       4790.391         95.935         21.900          0.000          1.237          0.000        182.500          0.000          0.734          0.000          0.026          0.006          0.000          0.000          0.000
   366    12    31  1976     601     601  aqu601                  112.251          4.081       4790.477        114.248         21.900          0.000          0.974          0.000        182.500          0.000          0.572          0.000          0.025          0.004          0.000          0.000          0.000
   366    12    31  1976     602     602  aqu602                   75.146          4.083       4790.389         77.099         21.900          0.000          0.926          0.000        182.500          0.000          0.545          0.000          0.016          0.004          0.000          0.000          0.000
   366    12    31  1976     603     603  aqu603                   48.831          4.084       4790.310         50.775         21.900          0.000          0.627          0.000        182.500          0.000          0.372          0.000          0.007          0.003          0.000          0.000          0.000
   366    12    31  1976     604     604  aqu604                   63.754          4.083       4790.360         65.719         21.900          0.000          0.930          0.000        182.500          0.000          0.557          0.000          0.014          0.004          0.000          0.000          0.000
   366    12    31  1976     605     605  aqu605                   59.561          4.084       4790.322         61.517         21.900          0.000          1.024          0.000        182.500          0.000          0.601          0.000          0.014          0.005          0.000          0.000          0.000
   366    12    31  1976     606     606  aqu606                  109.148          4.082       4790.450        111.081         21.900          0.000          1.800          0.000        182.500          0.000          1.050          0.000          0.045          0.008          0.000          0.000          0.000
   366    12    31  1976     607     607  aqu607                   19.955          4.088       4790.150         22.031         21.900          0.000          0.320          0.000        182.500          0.000          0.385          0.000          0.002          0.001          0.000          0.000          0.000
   366    12    31  1976     608     608  aqu608                   28.257          4.085       4790.272         30.356         21.900          0.000          0.205          0.000        182.500          0.000          0.223          0.000          0.002          0.001          0.000          0.000          0.000
   366    12    31  1976     609     609  aqu609                   19.084          4.087       4790.172         21.162         21.900          0.000          0.160          0.000        182.500          0.000          0.160          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976     610     610  aqu610                   49.675          4.083       4790.352         51.741         21.900          0.000          0.423          0.000        182.500          0.000          0.448          0.000          0.007          0.002          0.000          0.000          0.000
   366    12    31  1976     611     611  aqu611                   38.939          4.092       4789.937         38.952         21.900          0.000          0.876          0.000        182.500          0.000          0.591          0.000          0.008          0.004          0.000          0.000          0.000
   366    12    31  1976     612     612  aqu612                   51.520          4.091       4789.957         51.514         21.900          0.000          0.753          0.000        182.500          0.000          0.474          0.000          0.008          0.003          0.000          0.000          0.000
   366    12    31  1976     613     613  aqu613                   39.494          4.086       4790.249         41.452         21.900          0.000          0.601          0.000        182.500          0.000          0.399          0.000          0.006          0.003          0.000          0.000          0.000
   366    12    31  1976     614     614  aqu614                  292.824          4.075       4790.777        294.838         21.900          0.000          5.721          0.000        182.500          0.000          3.525          0.000          0.417          0.026          0.000          0.000          0.000
   366    12    31  1976     615     615  aqu615                   42.120          4.091       4789.963         42.200         21.900          0.000          0.645          0.000        182.500          0.000          0.474          0.000          0.008          0.003          0.000          0.000          0.000
   366    12    31  1976     616     616  aqu616                   48.023          4.091       4789.980         48.164         21.900          0.000          0.579          0.000        182.500          0.000          0.432          0.000          0.008          0.003          0.000          0.000          0.000
   366    12    31  1976     617     617  aqu617                   46.735          4.087       4790.197         47.843         21.900          0.000          0.682          0.000        182.500          0.000          0.503          0.000          0.009          0.003          0.000          0.000          0.000
   366    12    31  1976     618     618  aqu618                   53.997          4.083       4790.375         55.852         21.900          0.000          0.463          0.000        182.500          0.000          0.323          0.000          0.006          0.002          0.000          0.000          0.000
   366    12    31  1976     619     619  aqu619                   41.884          4.091       4789.988         42.078         21.900          0.000          0.710          0.000        182.500          0.000          0.448          0.000          0.007          0.003          0.000          0.000          0.000
   366    12    31  1976     620     620  aqu620                   51.663          4.091       4789.954         51.657         21.900          0.000          0.704          0.000        182.500          0.000          0.461          0.000          0.008          0.003          0.000          0.000          0.000
   366    12    31  1976     621     621  aqu621                   10.152          4.090       4790.039         12.135         21.900          0.000          0.065          0.000        182.500          0.000          0.075          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  1976     622     622  aqu622                    6.811          4.090       4790.008          8.636         21.900          0.000          0.044          0.000        182.500          0.000          0.048          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  1976     623     623  aqu623                   24.517          4.087       4790.191         26.603         21.900          0.000          0.207          0.000        182.500          0.000          0.203          0.000          0.002          0.001          0.000          0.000          0.000
   366    12    31  1976     624     624  aqu624                   25.425          4.086       4790.250         27.466         21.900          0.000          0.185          0.000        182.500          0.000          0.212          0.000          0.002          0.001          0.000          0.000          0.000
   366    12    31  1976     625     625  aqu625                   28.111          4.092       4789.919         28.106         21.900          0.000          0.228          0.000        182.500          0.000          0.143          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976     626     626  aqu626                   55.866          4.091       4789.961         55.866         21.900          0.000          0.722          0.000        182.500          0.000          0.455          0.000          0.010          0.003          0.000          0.000          0.000
   366    12    31  1976     627     627  aqu627                   31.660          4.092       4789.916         31.654         21.900          0.000          0.657          0.000        182.500          0.000          0.441          0.000          0.005          0.003          0.000          0.000          0.000
   366    12    31  1976     628     628  aqu628                   35.645          4.092       4789.926         35.641         21.900          0.000          0.443          0.000        182.500          0.000          0.282          0.000          0.003          0.002          0.000          0.000          0.000
   366    12    31  1976     629     629  aqu629                   53.937          4.083       4790.383         55.941         21.900          0.000          0.597          0.000        182.500          0.000          0.383          0.000          0.008          0.003          0.000          0.000          0.000
   366    12    31  1976     630     630  aqu630                   70.437          4.083       4790.395         72.456         21.900          0.000          1.159          0.000        182.500          0.000          0.796          0.000          0.022          0.005          0.000          0.000          0.000
   366    12    31  1976     631     631  aqu631                   63.578          4.083       4790.398         65.617         21.900          0.000          0.914          0.000        182.500          0.000          0.590          0.000          0.014          0.004          0.000          0.000          0.000
   366    12    31  1976     632     632  aqu632                   76.906          4.082       4790.425         78.938         21.900          0.000          1.314          0.000        182.500          0.000          0.888          0.000          0.026          0.006          0.000          0.000          0.000
   366    12    31  1976     633     633  aqu633                   45.047          4.085       4790.270         46.455         21.900          0.000          0.580          0.000        182.500          0.000          0.404          0.000          0.007          0.003          0.000          0.000          0.000
   366    12    31  1976     634     634  aqu634                   36.159          4.090       4790.003         36.377         21.900          0.000          0.375          0.000        182.500          0.000          0.278          0.000          0.004          0.002          0.000          0.000          0.000
   366    12    31  1976     635     635  aqu635                   42.653          4.089       4790.082         43.264         21.900          0.000          0.594          0.000        182.500          0.000          0.430          0.000          0.007          0.003          0.000          0.000          0.000
   366    12    31  1976     636     636  aqu636                   86.333          4.083       4790.356         87.741         21.900          0.000          1.344          0.000        182.500          0.000          1.009          0.000          0.032          0.006          0.000          0.000          0.000
   366    12    31  1976     637     637  aqu637                   38.734          4.089       4790.062         39.250         21.900          0.000          0.517          0.000        182.500          0.000          0.368          0.000          0.006          0.002          0.000          0.000          0.000
   366    12    31  1976     638     638  aqu638                   67.214          4.082       4790.404         69.117         21.900          0.000          0.602          0.000        182.500          0.000          0.423          0.000          0.011          0.003          0.000          0.000          0.000
   366    12    31  1976     639     639  aqu639                   42.027          4.087       4790.154         42.818         21.900          0.000          0.491          0.000        182.500          0.000          0.361          0.000          0.006          0.002          0.000          0.000          0.000
   366    12    31  1976     640     640  aqu640                   94.449          4.082       4790.452         96.402         21.900          0.000          0.981          0.000        182.500          0.000          0.716          0.000          0.024          0.005          0.000          0.000          0.000
   366    12    31  1976     641     641  aqu641                   38.745          4.091       4789.980         38.953         21.900          0.000          0.522          0.000        182.500          0.000          0.270          0.000          0.003          0.002          0.000          0.000          0.000
   366    12    31  1976     642     642  aqu642                   51.930          4.091       4789.992         52.049         21.900          0.000          0.569          0.000        182.500          0.000          0.279          0.000          0.005          0.003          0.000          0.000          0.000
   366    12    31  1976     643     643  aqu643                   58.528          4.087       4790.176         59.379         21.900          0.000          0.879          0.000        182.500          0.000          0.464          0.000          0.009          0.004          0.000          0.000          0.000
   366    12    31  1976     644     644  aqu644                   49.317          4.090       4790.020         49.549         21.900          0.000          0.628          0.000        182.500          0.000          0.308          0.000          0.005          0.003          0.000          0.000          0.000
   366    12    31  1976     645     645  aqu645                    9.930          4.092       4789.939         11.868         21.900          0.000          0.057          0.000        182.500          0.000          0.063          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  1976     646     646  aqu646                   21.662          4.087       4790.165         23.692         21.900          0.000          0.135          0.000        182.500          0.000          0.145          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976     647     647  aqu647                   19.497          4.087       4790.178         21.541         21.900          0.000          0.197          0.000        182.500          0.000          0.206          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976     648     648  aqu648                   19.663          4.087       4790.161         21.769         21.900          0.000          0.116          0.000        182.500          0.000          0.123          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976     649     649  aqu649                   27.764          4.092       4789.917         27.761         21.900          0.000          0.798          0.000        182.500          0.000          0.380          0.000          0.004          0.004          0.000          0.000          0.000
   366    12    31  1976     650     650  aqu650                   77.037          4.090       4790.040         77.185         21.900          0.000          1.651          0.000        182.500          0.000          0.803          0.000          0.024          0.008          0.000          0.000          0.000
   366    12    31  1976     651     651  aqu651                   33.451          4.088       4790.143         34.152         21.900          0.000          0.466          0.000        182.500          0.000          0.241          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976     652     652  aqu652                  238.929          4.077       4790.688        240.883         21.900          0.000          5.941          0.000        182.500          0.000          2.802          0.000          0.254          0.027          0.000          0.000          0.000
   366    12    31  1976     653     653  aqu653                   33.009          4.092       4789.924         33.034         21.900          0.000          0.541          0.000        182.500          0.000          0.390          0.000          0.005          0.002          0.000          0.000          0.000
   366    12    31  1976     654     654  aqu654                   40.277          4.092       4789.938         40.293         21.900          0.000          0.417          0.000        182.500          0.000          0.348          0.000          0.005          0.002          0.000          0.000          0.000
   366    12    31  1976     655     655  aqu655                   83.047          4.082       4790.409         84.986         21.900          0.000          1.702          0.000        182.500          0.000          1.076          0.000          0.032          0.008          0.000          0.000          0.000
   366    12    31  1976     656     656  aqu656                  250.487          4.076       4790.711        252.552         21.900          0.000          4.675          0.000        182.500          0.000          2.775          0.000          0.270          0.022          0.000          0.000          0.000
   366    12    31  1976     657     657  aqu657                   68.927          4.083       4790.354         70.881         21.900          0.000          1.126          0.000        182.500          0.000          0.684          0.000          0.018          0.005          0.000          0.000          0.000
   366    12    31  1976     658     658  aqu658                   53.309          4.085       4790.296         55.254         21.900          0.000          0.865          0.000        182.500          0.000          0.517          0.000          0.011          0.004          0.000          0.000          0.000
   366    12    31  1976     659     659  aqu659                   51.169          4.084       4790.333         53.112         21.900          0.000          0.853          0.000        182.500          0.000          0.490          0.000          0.008          0.004          0.000          0.000          0.000
   366    12    31  1976     660     660  aqu660                   24.204          4.092       4789.911         24.250         21.900          0.000          0.287          0.000        182.500          0.000          0.157          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976     661     661  aqu661                   56.373          4.083       4790.380         58.319         21.900          0.000          0.676          0.000        182.500          0.000          0.378          0.000          0.007          0.003          0.000          0.000          0.000
   366    12    31  1976     662     662  aqu662                   46.759          4.086       4790.219         47.944         21.900          0.000          0.541          0.000        182.500          0.000          0.309          0.000          0.005          0.002          0.000          0.000          0.000
   366    12    31  1976     663     663  aqu663                   32.028          4.092       4789.948         32.097         21.900          0.000          0.566          0.000        182.500          0.000          0.259          0.000          0.003          0.003          0.000          0.000          0.000
   366    12    31  1976     664     664  aqu664                   46.308          4.091       4789.955         46.331         21.900          0.000          0.800          0.000        182.500          0.000          0.382          0.000          0.007          0.004          0.000          0.000          0.000
   366    12    31  1976     665     665  aqu665                   28.554          4.092       4789.938         28.614         21.900          0.000          0.827          0.000        182.500          0.000          0.393          0.000          0.004          0.004          0.000          0.000          0.000
   366    12    31  1976     666     666  aqu666                   43.982          4.092       4789.937         43.976         21.900          0.000          0.748          0.000        182.500          0.000          0.354          0.000          0.006          0.003          0.000          0.000          0.000
   366    12    31  1976     667     667  aqu667                   60.831          4.083       4790.394         62.769         21.900          0.000          0.760          0.000        182.500          0.000          0.468          0.000          0.009          0.003          0.000          0.000          0.000
   366    12    31  1976     668     668  aqu668                  111.474          4.081       4790.485        113.458         21.900          0.000          2.008          0.000        182.500          0.000          1.211          0.000          0.047          0.009          0.000          0.000          0.000
   366    12    31  1976     669     669  aqu669                   20.868          4.090       4790.009         21.121         21.900          0.000          0.248          0.000        182.500          0.000          0.101          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976     670     670  aqu670                   36.888          4.087       4790.199         37.660         21.900          0.000          0.453          0.000        182.500          0.000          0.212          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976     671     671  aqu671                   15.223          4.093       4789.888         15.218         21.900          0.000          0.132          0.000        182.500          0.000          0.123          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976     672     672  aqu672                   54.345          4.089       4790.058         54.600         21.900          0.000          0.592          0.000        182.500          0.000          0.451          0.000          0.010          0.003          0.000          0.000          0.000
   366    12    31  1976     673     673  aqu673                   42.110          4.092       4789.938         42.105         21.900          0.000          0.723          0.000        182.500          0.000          0.526          0.000          0.009          0.003          0.000          0.000          0.000
   366    12    31  1976     674     674  aqu674                   56.252          4.090       4790.048         56.530         21.900          0.000          0.978          0.000        182.500          0.000          0.760          0.000          0.017          0.005          0.000          0.000          0.000
   366    12    31  1976     675     675  aqu675                   58.591          4.084       4790.312         60.536         21.900          0.000          1.367          0.000        182.500          0.000          0.807          0.000          0.018          0.006          0.000          0.000          0.000
   366    12    31  1976     676     676  aqu676                  121.000          4.080       4790.502        122.995         21.900          0.000          1.660          0.000        182.500          0.000          0.969          0.000          0.046          0.008          0.000          0.000          0.000
   366    12    31  1976     677     677  aqu677                   82.180          4.083       4790.382         84.136         21.900          0.000          1.416          0.000        182.500          0.000          0.877          0.000          0.027          0.007          0.000          0.000          0.000
   366    12    31  1976     678     678  aqu678                  112.199          4.081       4790.472        114.186         21.900          0.000          1.396          0.000        182.500          0.000          0.797          0.000          0.035          0.006          0.000          0.000          0.000
   366    12    31  1976     679     679  aqu679                   66.202          4.084       4790.322         68.155         21.900          0.000          1.201          0.000        182.500          0.000          0.722          0.000          0.019          0.006          0.000          0.000          0.000
   366    12    31  1976     680     680  aqu680                  117.800          4.081       4790.467        119.767         21.900          0.000          1.958          0.000        182.500          0.000          1.159          0.000          0.055          0.009          0.000          0.000          0.000
   366    12    31  1976     681     681  aqu681                   69.499          4.083       4790.356         71.447         21.900          0.000          1.046          0.000        182.500          0.000          0.629          0.000          0.017          0.005          0.000          0.000          0.000
   366    12    31  1976     682     682  aqu682                   88.324          4.082       4790.425         90.283         21.900          0.000          1.189          0.000        182.500          0.000          0.701          0.000          0.024          0.005          0.000          0.000          0.000
   366    12    31  1976     683     683  aqu683                   58.425          4.085       4790.286         59.391         21.900          0.000          0.603          0.000        182.500          0.000          0.405          0.000          0.007          0.003          0.000          0.000          0.000
   366    12    31  1976     684     684  aqu684                   37.048          4.088       4790.105         37.487         21.900          0.000          0.388          0.000        182.500          0.000          0.265          0.000          0.003          0.002          0.000          0.000          0.000
   366    12    31  1976     685     685  aqu685                   17.753          4.093       4789.899         17.747         21.900          0.000          0.168          0.000        182.500          0.000          0.099          0.000          0.000          0.001          0.000          0.000          0.000
   366    12    31  1976     686     686  aqu686                   75.895          4.084       4790.335         76.983         21.900          0.000          0.846          0.000        182.500          0.000          0.561          0.000          0.013          0.004          0.000          0.000          0.000
   366    12    31  1976     687     687  aqu687                   42.024          4.092       4789.950         42.048         21.900          0.000          0.729          0.000        182.500          0.000          0.467          0.000          0.008          0.003          0.000          0.000          0.000
   366    12    31  1976     688     688  aqu688                   27.119          4.091       4789.995         27.337         21.900          0.000          0.370          0.000        182.500          0.000          0.213          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976     689     689  aqu689                   26.625          4.092       4789.908         26.620         21.900          0.000          0.343          0.000        182.500          0.000          0.122          0.000          0.001          0.002          0.000          0.000          0.000
   366    12    31  1976     690     690  aqu690                   97.841          4.090       4790.025         97.835         21.900          0.000          1.381          0.000        182.500          0.000          0.463          0.000          0.016          0.006          0.000          0.000          0.000
   366    12    31  1976     691     691  aqu691                   24.284          4.092       4789.906         24.278         21.900          0.000          0.440          0.000        182.500          0.000          0.191          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976     692     692  aqu692                  139.013          4.088       4790.126        139.094         21.900          0.000          3.647          0.000        182.500          0.000          1.666          0.000          0.093          0.017          0.000          0.000          0.000
   366    12    31  1976     693     693  aqu693                   26.860          4.092       4789.920         26.883         21.900          0.000          0.410          0.000        182.500          0.000          0.178          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976     694     694  aqu694                   26.872          4.092       4789.910         26.866         21.900          0.000          0.382          0.000        182.500          0.000          0.167          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976     695     695  aqu695                   22.307          4.092       4789.912         22.351         21.900          0.000          0.429          0.000        182.500          0.000          0.187          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976     696     696  aqu696                   25.944          4.091       4789.966         26.125         21.900          0.000          0.350          0.000        182.500          0.000          0.166          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976     697     697  aqu697                   44.080          4.089       4790.080         44.619         21.900          0.000          0.664          0.000        182.500          0.000          0.421          0.000          0.007          0.003          0.000          0.000          0.000
   366    12    31  1976     698     698  aqu698                  138.714          4.081       4790.492        140.608         21.900          0.000          2.441          0.000        182.500          0.000          1.465          0.000          0.080          0.011          0.000          0.000          0.000
   366    12    31  1976     699     699  aqu699                   40.162          4.089       4790.082         40.847         21.900          0.000          0.609          0.000        182.500          0.000          0.346          0.000          0.005          0.003          0.000          0.000          0.000
   366    12    31  1976     700     700  aqu700                   58.813          4.084       4790.324         60.562         21.900          0.000          0.788          0.000        182.500          0.000          0.477          0.000          0.010          0.004          0.000          0.000          0.000
   366    12    31  1976     701     701  aqu701                   50.528          4.085       4790.264         52.221         21.900          0.000          0.841          0.000        182.500          0.000          0.467          0.000          0.008          0.004          0.000          0.000          0.000
   366    12    31  1976     702     702  aqu702                   74.639          4.082       4790.416         76.590         21.900          0.000          0.937          0.000        182.500          0.000          0.554          0.000          0.015          0.004          0.000          0.000          0.000
   366    12    31  1976     703     703  aqu703                   44.078          4.084       4790.316         46.068         21.900          0.000          1.001          0.000        182.500          0.000          0.646          0.000          0.010          0.005          0.000          0.000          0.000
   366    12    31  1976     704     704  aqu704                  100.478          4.081       4790.458        102.566         21.900          0.000          1.985          0.000        182.500          0.000          1.202          0.000          0.052          0.009          0.000          0.000          0.000
   366    12    31  1976     705     705  aqu705                   53.199          4.083       4790.362         55.185         21.900          0.000          1.630          0.000        182.500          0.000          1.050          0.000          0.020          0.008          0.000          0.000          0.000
   366    12    31  1976     706     706  aqu706                   61.043          4.083       4790.392         63.055         21.900          0.000          1.231          0.000        182.500          0.000          0.723          0.000          0.018          0.006          0.000          0.000          0.000
   366    12    31  1976     707     707  aqu707                   26.884          4.092       4789.906         26.879         21.900          0.000          0.295          0.000        182.500          0.000          0.097          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976     708     708  aqu708                   42.213          4.091       4789.953         42.270         21.900          0.000          0.697          0.000        182.500          0.000          0.237          0.000          0.003          0.003          0.000          0.000          0.000
   366    12    31  1976     709     709  aqu709                   33.863          4.091       4789.966         34.066         21.900          0.000          0.438          0.000        182.500          0.000          0.167          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976     710     710  aqu710                   31.502          4.092       4789.919         31.496         21.900          0.000          0.439          0.000        182.500          0.000          0.140          0.000          0.001          0.002          0.000          0.000          0.000
   366    12    31  1976     711     711  aqu711                   20.811          4.093       4789.897         20.805         21.900          0.000          0.383          0.000        182.500          0.000          0.164          0.000          0.001          0.002          0.000          0.000          0.000
   366    12    31  1976     712     712  aqu712                   61.976          4.091       4789.963         61.970         21.900          0.000          1.301          0.000        182.500          0.000          0.628          0.000          0.013          0.006          0.000          0.000          0.000
   366    12    31  1976     713     713  aqu713                   19.671          4.093       4789.900         19.665         21.900          0.000          0.445          0.000        182.500          0.000          0.186          0.000          0.001          0.002          0.000          0.000          0.000
   366    12    31  1976     714     714  aqu714                   39.675          4.092       4789.929         39.669         21.900          0.000          0.749          0.000        182.500          0.000          0.344          0.000          0.005          0.003          0.000          0.000          0.000
   366    12    31  1976     715     715  aqu715                   44.917          4.085       4790.267         46.129         21.900          0.000          0.504          0.000        182.500          0.000          0.360          0.000          0.006          0.002          0.000          0.000          0.000
   366    12    31  1976     716     716  aqu716                  103.899          4.081       4790.460        105.837         21.900          0.000          1.093          0.000        182.500          0.000          0.816          0.000          0.029          0.005          0.000          0.000          0.000
   366    12    31  1976     717     717  aqu717                   47.792          4.087       4790.176         48.660         21.900          0.000          0.605          0.000        182.500          0.000          0.440          0.000          0.008          0.003          0.000          0.000          0.000
   366    12    31  1976     718     718  aqu718                   74.218          4.083       4790.370         75.693         21.900          0.000          0.708          0.000        182.500          0.000          0.501          0.000          0.013          0.003          0.000          0.000          0.000
   366    12    31  1976     719     719  aqu719                   45.529          4.089       4790.095         46.265         21.900          0.000          0.940          0.000        182.500          0.000          0.625          0.000          0.009          0.004          0.000          0.000          0.000
   366    12    31  1976     720     720  aqu720                   42.608          4.086       4790.229         43.470         21.900          0.000          0.485          0.000        182.500          0.000          0.327          0.000          0.005          0.002          0.000          0.000          0.000
   366    12    31  1976     721     721  aqu721                   73.209          4.083       4790.357         74.787         21.900          0.000          1.157          0.000        182.500          0.000          0.590          0.000          0.013          0.005          0.000          0.000          0.000
   366    12    31  1976     722     722  aqu722                   83.916          4.083       4790.355         85.269         21.900          0.000          1.463          0.000        182.500          0.000          0.689          0.000          0.020          0.007          0.000          0.000          0.000
   366    12    31  1976     723     723  aqu723                   87.945          4.082       4790.442         89.887         21.900          0.000          1.234          0.000        182.500          0.000          0.645          0.000          0.020          0.006          0.000          0.000          0.000
   366    12    31  1976     724     724  aqu724                   90.446          4.084       4790.323         91.488         21.900          0.000          1.501          0.000        182.500          0.000          0.725          0.000          0.023          0.007          0.000          0.000          0.000
